-565466,253.7
-565077,251.4
-564699,252.6
-564311,252.4
-563918,251.4
-563517,247.6
-563115,245.8
-562690,245.7
-562272,242.3
-561846,240.1
-561309,234.1
-560930,234.6
-560459,231.9
-559972,231.6
-559461,228.3
-558929,230.3
-558393,230.2
-558183,229.7
-557887,234.5
-557385,238.1
-556889,240.4
-556724,245.6
-556364,250.5
-556143,244
-555839,249.1
-555637,243
-555345,241
-554831,233.9
-554254,226.7
-553626,224.3
-552961,223.6
-552250,220.3
-551979,222.1
-551452,226.3
-551124,222.3
-550637,221.7
-549830,219.9
-548933,215.2
-547972,213.6
-547573,208.8
-547013,202.5
-545956,204.6
-544804,209.7
-543676,209.6
-542502,210.3
-541345,208.1
-540154,203.6
-538959,205
-537770,211.2
-536622,212.9
-535483,206.4
-534364,205
-533246,199.4
-532119,199.8
-531662,190.5
-531035,193.8
-530685,195.1
-530016,200
-529640,204.4
-529101,211.4
-528747,214.5
-528262,220.7
-527454,220.3
-526661,221.2
-525908,222.7
-525164,224.7
-524409,227.8
-523666,230.3
-522923,233.7
-522216,235.8
-521552,236.8
-520892,241.9
-518965,243.5
-518334,245.5
-517706,247.7
-517069,245.3
-516417,245.5
-515771,246.2
-515113,247.2
-514429,243
-513724,241.5
-512997,239.2
-512269,238.2
-511515,242
-510765,235.2
-510008,236.4
-509247,233.4
-508476,240.3
-507714,237
-507011,238.2
-506287,236
-505516,235.5
-504777,233.9
-504083,234.1
-503375,232.2
-502625,232
-501866,231.2
-501130,230.8
-500363,228.2
-499610,230.8
-498865,230.6
-498104,232.8
-497366,236.5
-496608,236.4
-495853,237.6
-495085,238.5
-494311,238.3
-493507,239.1
-492738,239.7
-491959,243.7
-491191,246.7
-490445,243.3
-489722,242.6
-489475,249.3
-488996,252.8
-488689,240.9
-488268,242
-487541,237.1
-486816,231.3
-486043,232.9
-485276,233
-484465,231.2
-483649,231.4
-482803,231.4
-481932,227.3
-481035,223.4
-480108,223.8
-479144,218.8
-478721,220.8
-478124,231.3
-477719,236.5
-477162,239.1
-476240,236.6
-475218,232.8
-474162,233.1
-473102,241.2
-472095,245.6
-471763,243.9
-471046,243.7
-470597,232.7
-469941,229.2
-469470,218.7
-468810,215.5
-468323,206.5
-467602,205.5
-466265,203.4
-464866,204.4
-463456,208.1
-462133,210
-461687,205.2
-460792,199.9
-459430,194.4
-458049,190.7
-456591,195.5
-455279,202.4
-454023,208.3
-453514,203.3
-452795,204.3
-452283,199.1
-451593,192.5
-450455,193.3
-449244,198.4
-448103,201.9
-446984,204.9
-445829,201.2
-444650,201.7
-443562,208.1
-442411,203.5
-441220,201.1
-439565,199.1
-438356,202
-437152,201.3
-435989,201.7
-434804,200.3
-433674,207.5
-432599,209.8
-431445,207.6
-431063,211.5
-429876,227.2
-429006,219.7
-427566,242.5
-427285,248.2
-426598,252.1
-425975,255.3
-425569,265.4
-425242,270
-424840,270.8
-424332,268.3
-423764,267.7
-422649,270.6
-422074,266.4
-421484,268.6
-420350,273.8
-419808,271.2
-419260,273.7
-418245,274.6
-417698,271.8
-417191,273.4
-416193,271.7
-415717,276.4
-414963,271.6
-413948,264.9
-412962,274.9
-411071,283.5
-410206,282.6
-409383,274.2
-409383,275.2
-408600,284.5
-407093,285.6
-406368,279.6
-404927,280.5
-404181,276.5
-402731,275.7
-402000,283.1
-400504,283.2
-399722,277.1
-398086,276.3
-394560,260.7
-393579,273.6
-392544,259.5
-391896,266.3
-389946,250.1
-388062,255.2
-386144,259.2
-385398,264.6
-384534,258.1
-382670,245.8
-381132,246.8
-379696,239.1
-378096,240
-376568,227
-372646,229.6
-371090,224.6
-369446,214.7
-367856,199.9
-366235,201.9
-363385,206.3
-360957,201.2
-358712,185.8
-356898,186.1
-355302,193
-352275,209.2
-350925,209.4
-349688,216.2
-348298,221.1
-345980,220.3
-344446,211.9
-343282,204.8
-341802,205.2
-340456,200.7
-339298,250.1
-337391,234.2
-336725,239.6
-335918,241.9
-335287,255.7
-334748,270.5
-334261,278.6
-333890,285.8
-333380,278.1
-332919,298.6
-332462,288.4
-332285,289.1
-331944,282.4
-331438,273.1
-330740,272.6
-330208,271.7
-329475,265
-328221,275.1
-327590,271.9
-326972,270.1
-326321,266.1
-325720,264
-324971,266.2
-324280,260.5
-323526,260.3
-322767,260.4
-322015,257.2
-320358,249.2
-319480,255.8
-318559,233.4
-317734,245.2
-316897,251.6
-316200,272.6
-315572,246.8
-314867,257.1
-314144,256.7
-313414,251.6
-312676,241.9
-311868,239
-311013,237.8
-310168,233.2
-309389,226.2
-308744,227.8
-307495,225.8
-306547,244.8
-305655,248.6
-304901,250.2
-304232,240.7
-303226,240.2
-302280,236
-301402,239
-300472,236.1
-299621,231
-298741,224.4
-297921,217.1
-295930,213.1
-294568,212.7
-293779,206.7
-293057,206
-292405,207.6
-291367,217.1
-290730,220.4
-290153,234.9
-288233,231
-287538,230.4
-287036,231.4
-286128,226.4
-285380,228
-283785,231.3
-281758,223.7
-280269,215.3
-279320,211
-278350,204.5
-277361,202.2
-276326,193.2
-275350,198.4
-274321,194.1
-273310,193.9
-272311,190.4
-271256,184.7
-270222,198.8
-269154,194.2
-268181,187.2
-267442,188.7
-266326,211.7
-265653,199.9
-264509,228.1
-262930,214.6
-262092,208.9
-260916,205.7
-260353,209.6
-258661,203.9
-257100,204
-256309,201.9
-255498,199
-253636,195.4
-252739,196.7
-251864,195.4
-251005,213.9
-250133,200.2
-247681,214.7
-245441,219.4
-244864,230.4
-244347,236.7
-243856,249.9
-243429,252.3
-243071,263.7
-242346,280.2
-242007,279
-241366,263.2
-240945,259.7
-239973,252.8
-239477,247.4
-239013,245.8
-238558,245.6
-237868,239.1
-237294,243.1
-236734,247.4
-236114,241.4
-235480,252.1
-234817,245.2
-231066,241.6
-230422,233.9
-229423,232.4
-227776,224.5
-227027,233.1
-226711,234.5
-225909,235.5
-224923,215.7
-224269,203.3
-222030,205.6
-220739,208.8
-220058,207.1
-219116,216.1
-218361,214.1
-216352,240.5
-215382,245.3
-214794,251.1
-214459,251.7
-213984,247.5
-213536,242.6
-213270,240.3
-212716,241.4
-211858,251.2
-210813,243.4
-210154,257.4
-209817,239.5
-209432,246.9
-208995,252
-208803,247.2
-208254,243.9
-208064,244.6
-207544,242.2
-207120,240.5
-206810,230
-206144,237.2
-205952,238.1
-205362,231.4
-204908,229.4
-204480,226.3
-203837,228.6
-203317,232.2
-202874,231.9
-202413,244.4
-201163,247.6
-199918,239.1
-198972,250.9
-196179,242.6
-195673,241.2
-195017,226.4
-193481,220
-192910,226.5
-190352,218
-189076,220.3
-188436,231.4
-186697,231.3
-184685,210.7
-182046,203.4
-180068,199.7
-179117,198.1
-178179,217.7
-177139,213.2
-175306,207.7
-173394,190.1
-173135,189.4
-172434,190.3
-171351,196
-169492,197.7
-167183,197.8
-164439,196.6
-163698,183.8
-163024,186.7
-162228,190.1
-161679,191.6
-159943,196.5
-159562,204.3
-155813,187.5
-155395,185.5
-154480,189
-151423,200.6
-149921,188.9
-149803,191.9
-148831,203
-145363,196.9
-142058,190.4
-140960,196.4
-140899,195.6
-139617,196.5
-139275,192.3
-138185,190.2
-137982,194.2
-137633,193.4
-137293,194.3
-136655,201.1
-136567,195.8
-136251,202.4
-136011,200.7
-135883,201.7
-135603,198
-135207,198
-135114,200.4
-134960,204.5
-134287,203.7
-134123,208.9
-133427,210.6
-133105,220.3
-133069,223.9
-132492,223.5
-131728,228.9
-131455,240.4
-131329,245
-129736,259
-129652,257.9
-129340,263.4
-129146,264.1
-128866,282.6
-128609,286.8
-128372,287.1
-128344,274
-127907,275.6
-127622,275.3
-127132,262.6
-126886,262.5
-126598,267.1
-126347,273.7
-125434,277.1
-125262,273
-125081,279.7
-124789,266.3
-124257,266.6
-124213,268.7
-123070,276.4
-122344,272.1
-121017,277.6
-120382,265.2
-119672,271.9
-118649,273.7
-117750,267.6
-116501,262.5
-115118,273.2
-114601,274.5
-114096,261.4
-113262,266.3
-111862,256.7
-109804,251.2
-108153,245.6
-107579,238.2
-105636,230.6
-104704,236.9
-103465,228.1
-101749,236.9
-100837,230.8
-99849,225.8
-94353,232
-91249,228.3
-90357,224.2
-87917,208
-86181,217
-85020,214.2
-84016,228
-83333,236.4
-82417,241.1
-80614,230.9
-78183,221.7
-77150,217.1
-73227,229.1
-71049,227.3
-65939,194.9
-64939,191.4
-62859,195.3
-57657,210.4
-57088,221.7
-52382,190.4
-50663,215.7
-49690,210.1
-48854,188.4
-47336,189.3
-43500,209.1
-37471,209.1
-35009,205.3
-30020,191.7
-29063,188.5
-25994,191.6
-22827,189.2
-22015,184.4
-21854,185.7
-21507,186.1
-21257,184.7
-21011,186.5
-20748,186.9
-20502,187.8
-20197,195
-20168,188.2
-19988,188
-19748,190
-19509,188.8
-19347,188.7
-18921,188.3
-18868,192.3
-18828,189.4
-18541,188.6
-18285,187
-17943,189.2
-17809,188.5
-17565,188.5
-17375,191
-17111,193.9
-16870,195.2
-16659,200.8
-16452,202.9
-16260,207.7
-16073,207.5
-15886,214
-15742,219.4
-15570,220.9
-15438,221
-15233,222
-15012,224.5
-14890,225.2
-14725,226.1
-14550,228.4
-14303,228.5
-13948,239.1
-13804,238.6
-13653,238.6
-13542,239.2
-13440,236.4
-13241,237.6
-13090,237.9
-12942,237.3
-12760,238.3
-12642,234.2
-12496,237.6
-12371,237.5
-12122,240.3
-12050,243.2
-11958,246.6
-11896,245.3
-11819,245.3
-11727,250.7
-11676,251.1
-11635,249.7
-11580,250.7
-11469,253.8
-11436,253.9
-11392,255.4
-11338,260.8
-11278,258.8
-11236,265.2
-11201,263
-11136,264
-11087,264.5
-11014,264.2
-10933,264.1
-10895,264.4
-10827,265.3
-10805,265
-10744,264.8
-10621,264.8
-10527,267.6
-10417,265.1
-10294,266
-10209,266.9
-10088,267.5
-9983,264.9
-9909,265.7
-9807,263.4
-9721,264
-9597,264.2
-9536,264.4
-9317,263.8
-9232,263
-9140,260.9
-9092,260.6
-8973,265.2
-8869,263.8
-8784,263.7
-8653,262
-8579,259.3
-8477,260.4
-8387,260.9
-8281,259
-8181,261.8
-8050,260.7
-7990,261.3
-7876,258.3
-7781,259.3
-7691,259.6
-7590,260.8
-7507,259.2
-7413,259.7
-7320,260.4
-7234,260.1
-7112,258.4
-7028,260.7
-6941,263
-6838,262.3
-6713,257.6
-6617,258.1
-6545,262.9
-6434,262.1
-6354,259.4
-6263,261.1
-6131,261.2
-6039,262.7
-5998,263.2
-5855,265.5
-5716,266.7
-5657,260.7
-5562,265.5
-5476,265.9
-5370,267.6
-5274,265.2
-5160,265.3
-5094,267.6
-5004,269.8
-4874,268.6
-4766,269.3
-4703,270.7
-4573,271.5
-4480,269.8
-4374,269.1
-4324,271.1
-4161,271.5
-4096,272.8
-4004,271.6
-3910,271.7
-3790,274.9
-3721,275.4
-3622,271.5
-3523,273
-3453,273.4
-3336,275
-3215,274
-3116,273.1
-3053,276.3
-2902,274.6
-2806,276.3
-2728,274.7
-2604,275.3
-2536,278.9
-2433,273.9
-2334,277.9
-2212,277.6
-2128,276.7
-2057,276.7
-1931,276.9
-1812,278
-1733,278.7
-1638,278.9
-1552,280
-1453,279.2
-1350,277.4
-1233,278.7
-1153,277.7
-1060,279.1
-950,276.6
-877,278.4
-754,280.1
-672,282.2
-559,281.1
-485,277.7
-404,281.9
-395,279.1
-279,277.9
-268,274.9
-137,280.4
0,280.4
