-185750,-5.3
-186250,-6.3
-186750,-6.4
-187250,-7.0
-187750,-6.8
-188250,-4.9
-188750,-4.1
-189250,-3.9
-189750,-2.1
-190250,-1.2
-190750,-4.7
-191250,-4.4
-191750,-4.7
-192250,-4.8
-192750,-5.5
-193250,-4.4
-193750,-2.4
-194250,-2.0
-194750,-2.9
-195250,-3.4
-195750,-3.4
-196250,-2.1
-196750,-2.1
-197250,-1.6
-197750,-1.4
-198250,-0.3
-198750,-0.5
-199250,-1.2
-199750,0.1
-200250,1.4
-200750,-0.8
-201250,-0.5
-201750,-1.9
-202250,-2.3
-202750,-2.1
-203250,-1.9
-203750,-3.1
-204250,-4.3
-204750,-4.2
-205250,-4.1
-205750,-3.1
-206250,-3.0
-206750,-3.6
-207250,-3.1
-207750,-3.6
-208250,-3.2
-208750,-2.3
-209250,-3.4
-209750,-3.4
-210250,-2.1
-210750,-2.5
-211250,-2.6
-211750,-1.6
-212250,-1.6
-212750,-2.4
-213250,-1.4
-213750,0.3
-214250,-2.0
-214750,-0.7
-215250,0.1
-215750,-1.1
-216250,-0.7
-216750,0.2
-217250,1.3
-217750,1.9
-218250,1.0
-218750,-1.0
-219250,-1.9
-219750,-1.5
-220250,-2.1
-220750,-3.1
-221250,-3.4
-221750,-3.7
-222250,-3.3
-222750,-4.5
-223250,-4.8
-223750,-5.5
-224250,-5.9
-224750,-5.6
-225250,-5.5
-225750,-6.9
-226250,-6.5
-226750,-6.4
-227250,-5.7
-227750,-5.3
-228250,-5.4
-228750,-3.6
-229250,-4.8
-229750,-5.8
-230250,-5.8
-230750,-7.4
-231250,-6.1
-231750,-5.7
-232250,-5.1
-232750,-5.9
-233250,-5.5
-233750,-5.1
-234250,-4.5
-234750,-5.3
-235250,-4.7
-235750,-4.1
-236250,-3.1
-236750,-1.9
-237250,-1.2
-237750,-2.3
-238250,-1.4
-238750,-1.7
-239250,-1.6
-239750,-2.1
-240250,-1.6
-240750,-0.4
-241250,-0.1
-241750,0.3
-242250,1.4
-242750,2.8
-243250,3.4
-243750,2.5
-244250,1.5
-244750,-0.8
-245250,-1.8
-245750,-3.0
-246250,-4.0
-246750,-5.6
-247250,-5.8
-247750,-5.9
-248250,-4.9
-248750,-4.1
-249250,-4.2
-249750,-6.3
-250250,-7.3
-250750,-7.5
-251250,-6.5
-251750,-7.0
-252250,-6.8
-252750,-7.7
-253250,-7.3
-253750,-7.0
-254250,-7.4
-254750,-7.1
-255250,-6.6
-255750,-6.3
-256250,-6.2
-256750,-5.8
-257250,-5.9
-257750,-5.3
-258250,-5.7
-258750,-5.8
-259250,-6.6
-259750,-5.9
-260250,-6.4
-260750,-7.3
-261250,-6.7
-261750,-7.2
-262250,-5.6
-262750,-5.8
-263250,-6.2
-263750,-6.8
-264250,-6.6
-264750,-7.0
-265250,-7.4
-265750,-7.3
-266250,-7.1
-266750,-6.6
-267250,-7.1
-267750,-7.4
-268250,-7.5
-268750,-8.2
-269250,-8.2
-269750,-8.3
-270250,-8.0
-270750,-7.4
-271250,-7.1
-271750,-7.6
-272250,-7.7
-272750,-7.5
-273250,-7.3
-273750,-6.6
-274250,-6.9
-274750,-7.2
-275250,-6.8
-275750,-6.9
-276250,-6.8
-276750,-6.4
-277250,-6.2
-277750,-6.6
-278250,-7.1
-278750,-7.4
-279250,-7.1
-279750,-6.7
-280250,-6.7
-280750,-6.5
-281250,-6.3
-281750,-6.0
-282250,-4.9
-282750,-4.5
-283250,-4.1
-283750,-3.5
-284250,-3.9
-284750,-4.1
-285250,-3.6
-285750,-2.8
-286250,-3.6
-286750,-3.2
-287250,-3.0
-287750,-3.0
-288250,-2.7
-288750,-2.3
-289250,-1.9
-289750,-2.4
-290250,-1.5
-290750,-2.9
-291250,-3.9
-291750,-3.5
-292250,-3.1
-292750,-3.8
-293250,-4.0
-293750,-5.0
-294250,-4.7
-294750,-5.4
-295250,-5.9
-295750,-4.2
-296250,-4.0
-296750,-4.4
-297250,-5.1
-297750,-5.4
-298250,-5.5
-298750,-5.8
-299250,-4.9
-299750,-4.6
-300250,-4.4
-300750,-3.9
-301250,-3.3
-301750,-4.4
-302250,-5.0
-302750,-4.7
-303250,-4.5
-303750,-4.0
-304250,-3.7
-304750,-3.7
-305250,-3.3
-305750,-2.7
-306250,-3.9
-306750,-4.0
-307250,-3.9
-307750,-4.1
-308250,-3.5
-308750,-3.6
-309250,-3.5
-309750,-3.9
-310250,-3.9
-310750,-3.3
-311250,-3.2
-311750,-2.8
-312250,-2.9
-312750,-2.8
-313250,-2.2
-313750,-1.8
-314250,-1.7
-314750,-1.7
-315250,-0.9
-315750,-1.2
-316250,-1.0
-316750,0.1
-317250,-0.7
-317750,-2.0
-318250,-2.5
-318750,-2.9
-319250,-3.8
-319750,-4.3
-320250,-3.7
-320750,-4.0
-321250,-3.0
-321750,-2.9
-322250,-2.0
-322750,-2.7
-323250,-3.1
-323750,-2.6
-324250,-2.5
-324750,-2.5
-325250,-1.8
-325750,-1.2
-326250,-0.8
-326750,-0.7
-327250,-0.6
-327750,-0.6
-328250,-0.7
-328750,-0.7
-329250,-0.1
-329750,0.6
-330250,1.6
-330750,1.1
-331250,1.5
-331750,1.1
-332250,0.7
-332750,1.0
-333250,1.3
-333750,1.5
-334250,1.5
-334750,2.4
-335250,3.1
-335750,4.0
-336250,4.1
-336750,4.2
-337250,3.7
-337750,1.9
-338250,0.9
-338750,-0.9
-339250,-1.7
-339500,-1.7
