#source: La2004 http://vo.imcce.fr/insola/earth/online/earth/earth.html
84,0.1581094687696586e-01,0.3985894595984156e+00,0.3450793739617486e+01
85,0.1576718620618538e-01,0.3961021589697323e+00,0.3728770108140727e+01
86,0.1573183426274070e-01,0.3938773842136252e+00,0.4009862364862130e+01
87,0.1568194302075705e-01,0.3919713604074002e+00,0.4284609132644839e+01
88,0.1563458215079256e-01,0.3904375784033431e+00,0.4565687310931768e+01
89,0.1555385067805892e-01,0.3893244512576624e+00,0.4845100591886450e+01
90,0.1546358476153822e-01,0.3886534328574762e+00,0.5119808312268956e+01
91,0.1536242105580531e-01,0.3884461810658150e+00,0.5399017819173542e+01
92,0.1530078630382262e-01,0.3887076958018903e+00,0.5672624870723761e+01
93,0.1512782640793512e-01,0.3894210621073808e+00,0.5946696930760858e+01
94,0.1504629599885469e-01,0.3905639854489267e+00,0.6216676559767101e+01
95,0.1494073024077627e-01,0.3921028848904080e+00,0.2016548018153452e+00
96,0.1478095779570299e-01,0.3939830460755566e+00,0.4678818849253430e+00
97,0.1468298465366511e-01,0.3961534842734566e+00,0.7296567102312332e+00
98,0.1457184275107043e-01,0.3985531955332013e+00,0.9854233098055465e+00
99,0.1445783220402744e-01,0.4011111855345526e+00,0.1246761709784040e+01
100,0.1435426732520067e-01,0.4037661658869975e+00,0.1493397575729229e+01
101,0.1428888497014615e-01,0.4064518287566922e+00,0.1743219429384137e+01
102,0.1423777955229315e-01,0.4091011268477253e+00,0.1992197228011936e+01
103,0.1419179935776590e-01,0.4116584922512846e+00,0.2231886328407001e+01
104,0.1418755369892471e-01,0.4140687233780839e+00,0.2473185679133309e+01
105,0.1427808585897115e-01,0.4162776871793852e+00,0.2714656584648644e+01
106,0.1430267638904101e-01,0.4182473952052919e+00,0.2949358130071186e+01
107,0.1445133710407494e-01,0.4199404244506052e+00,0.3187900761289523e+01
108,0.1465012146976983e-01,0.4213242345752930e+00,0.3421593580404821e+01
109,0.1483967526426546e-01,0.4223810330679627e+00,0.3659556910629915e+01
110,0.1510432270030767e-01,0.4230968465256478e+00,0.3895154735584509e+01
111,0.1545222738375797e-01,0.4234598112797373e+00,0.4130216201000966e+01
112,0.1575935476679437e-01,0.4234763031817803e+00,0.4371878949589885e+01
113,0.1619703375381498e-01,0.4231499004219980e+00,0.4611216068945884e+01
114,0.1659356043413570e-01,0.4224922944039508e+00,0.4851798048057988e+01
115,0.1710645534206702e-01,0.4215248015502860e+00,0.5100278060207355e+01
116,0.1757676004000662e-01,0.4202716983127764e+00,0.5346963963293737e+01
117,0.1810799067022345e-01,0.4187575668793379e+00,0.5596062333973151e+01
118,0.1871109637700738e-01,0.4170214703336095e+00,0.5852888503400060e+01
119,0.1926096112546634e-01,0.4150979888255963e+00,0.6107338835868600e+01
120,0.1985638791828979e-01,0.4130276308165347e+00,0.8552732408173735e-01
121,0.2052627040967704e-01,0.4108560158315484e+00,0.3466528802323587e+00
122,0.2112090143929489e-01,0.4086289301415124e+00,0.6131404436945136e+00
123,0.2176284190673779e-01,0.4063898750354142e+00,0.8822310242020244e+00
124,0.2243850778430026e-01,0.4041892254965468e+00,0.1151181759038987e+01
125,0.2305781303708652e-01,0.4020714063972065e+00,0.1426782122434733e+01
126,0.2373298921400578e-01,0.4000787114817803e+00,0.1703233176049022e+01
127,0.2434370175543512e-01,0.3982546989905174e+00,0.1980252180915816e+01
128,0.2502817507619490e-01,0.3966351376177899e+00,0.2262254143801474e+01
129,0.2565706497189680e-01,0.3952531705515028e+00,0.2545646244774025e+01
130,0.2623910937577983e-01,0.3941384588354375e+00,0.2828448820832826e+01
131,0.2693005349547214e-01,0.3933125256439782e+00,0.3115769371382688e+01
132,0.2749581127945198e-01,0.3927906417981392e+00,0.3402076519409434e+01
133,0.2807280732508630e-01,0.3925866626308848e+00,0.3690839264282626e+01
134,0.2867115113848799e-01,0.3926992695951901e+00,0.3978531548607547e+01
135,0.2922686453095819e-01,0.3931252134381691e+00,0.4268237571920242e+01
136,0.2971240076339546e-01,0.3938551318128055e+00,0.4558433217137319e+01
137,0.3026056496100401e-01,0.3948691315325583e+00,0.4846257286500265e+01
138,0.3070299428457910e-01,0.3961402979532905e+00,0.5136828527691067e+01
139,0.3118070845213634e-01,0.3976433960429500e+00,0.5425878663256448e+01
140,0.3156737200848741e-01,0.3993383690874419e+00,0.5714109197005538e+01
141,0.3196292005298206e-01,0.4011871010259742e+00,0.6002138719847739e+01
142,0.3235247535006208e-01,0.4031478012869271e+00,0.6934863875668107e-02
143,0.3262565242859624e-01,0.4051740871005782e+00,0.2930370103123741e+00
144,0.3293343460272291e-01,0.4072182819116736e+00,0.5791764439080493e+00
145,0.3323237857485388e-01,0.4092384054885873e+00,0.8634010668891268e+00
146,0.3339014936841383e-01,0.4111840374211786e+00,0.1148922061704169e+01
147,0.3362303785105029e-01,0.4130133054740469e+00,0.1430907117066721e+01
148,0.3379277168977492e-01,0.4146884674195225e+00,0.1713398047244829e+01
149,0.3390598355309712e-01,0.4161699837407790e+00,0.1995905638578664e+01
150,0.3403338174810972e-01,0.4174264230565565e+00,0.2275752574132706e+01
151,0.3408530999548448e-01,0.4184333032532181e+00,0.2554720568510773e+01
152,0.3419173631124241e-01,0.4191637618385797e+00,0.2835680450501280e+01
153,0.3415965322163292e-01,0.4196028185510523e+00,0.3111980906722580e+01
154,0.3417188446434000e-01,0.4197415847674776e+00,0.3390401832685966e+01
155,0.3417716781507839e-01,0.4195710032762582e+00,0.3667276932974048e+01
156,0.3408585959666750e-01,0.4190947290832215e+00,0.3943730612229815e+01
157,0.3399478798537189e-01,0.4183233896794458e+00,0.4220581367300086e+01
158,0.3394145444618255e-01,0.4172698327822111e+00,0.4495002963828741e+01
159,0.3376606958547087e-01,0.4159597674104518e+00,0.4772739955106229e+01
160,0.3364422855471284e-01,0.4144262028817530e+00,0.5047922004450823e+01
161,0.3346337815650088e-01,0.4127012684656362e+00,0.5322753584374034e+01
162,0.3329564871011870e-01,0.4108325681772101e+00,0.5600549580141776e+01
163,0.3308940013548379e-01,0.4088671068695145e+00,0.5876239651100992e+01
164,0.3284347196653720e-01,0.4068536488834241e+00,0.6151989757137630e+01
165,0.3267812232340431e-01,0.4048475977799935e+00,0.1475054621428509e+00
166,0.3239560047496827e-01,0.4029048444195757e+00,0.4239480887021712e+00
167,0.3216228628194993e-01,0.4010740921339404e+00,0.7020661990745856e+00
168,0.3195599691427330e-01,0.3994117611586344e+00,0.9801685901580868e+00
169,0.3169693652534031e-01,0.3979642763392702e+00,0.1257969997550337e+01
170,0.3145948648577673e-01,0.3967713245297324e+00,0.1537540762834565e+01
171,0.3124687032212203e-01,0.3958699956630491e+00,0.1813274593635493e+01
172,0.3101998734156606e-01,0.3952876729563010e+00,0.2092632780735189e+01
173,0.3080528848436252e-01,0.3950380315684850e+00,0.2369517725326032e+01
174,0.3059089566477213e-01,0.3951309222301124e+00,0.2644870403473127e+01
175,0.3039279106488401e-01,0.3955600019624615e+00,0.2920936431430174e+01
176,0.3023739292174577e-01,0.3963096051729734e+00,0.3196081219811046e+01
177,0.2998439463258112e-01,0.3973582066633288e+00,0.3468239000122500e+01
178,0.2989280687167063e-01,0.3986701323037562e+00,0.3740723442537480e+01
179,0.2970923647237904e-01,0.4002022651174100e+00,0.4011845081966452e+01
180,0.2953932651835822e-01,0.4019116052850316e+00,0.4280869263866946e+01
181,0.2944093784465420e-01,0.4037433387436825e+00,0.4548602419138220e+01
182,0.2931787437731493e-01,0.4056431016274743e+00,0.4814954474855780e+01
183,0.2917011285557195e-01,0.4075587149436571e+00,0.5081445010382849e+01
184,0.2910836314184088e-01,0.4094326425975302e+00,0.5343753526064408e+01
185,0.2898816834443444e-01,0.4112152621273413e+00,0.5607431053144735e+01
186,0.2892380962750349e-01,0.4128591959143002e+00,0.5870455038061792e+01
187,0.2883084083257756e-01,0.4143200282078138e+00,0.6130709858654115e+01
188,0.2877611620623848e-01,0.4155625313569510e+00,0.1084882769808129e+00
189,0.2875149789784244e-01,0.4165562367427030e+00,0.3703766220788811e+00
190,0.2868142123930671e-01,0.4172754524869483e+00,0.6292600205189176e+00
191,0.2866499650272290e-01,0.4177082225058513e+00,0.8905802789014663e+00
192,0.2870078458058929e-01,0.4178428512823945e+00,0.1149719442375996e+01
193,0.2864146928288122e-01,0.4176773489291887e+00,0.1411585531196438e+01
194,0.2868200647440355e-01,0.4172193390556018e+00,0.1670991397105510e+01
195,0.2873108649538488e-01,0.4164824981237741e+00,0.1931887182729195e+01
196,0.2870599756981538e-01,0.4154848831550105e+00,0.2194309935650049e+01
197,0.2878840581979911e-01,0.4142577601945294e+00,0.2455623342937026e+01
198,0.2879583223663301e-01,0.4128322105943127e+00,0.2717089427010506e+01
199,0.2887114485907671e-01,0.4112479801254830e+00,0.2982541638962408e+01
200,0.2888771402481836e-01,0.4095494644726714e+00,0.3244809152898637e+01
201,0.2893205434593655e-01,0.4077816594446096e+00,0.3509726729450329e+01
202,0.2901938469523752e-01,0.4059898739522650e+00,0.3776328999582622e+01
203,0.2903596615640239e-01,0.4042250157285571e+00,0.4041472835944314e+01
204,0.2906852691774055e-01,0.4025290832881915e+00,0.4309653319359069e+01
205,0.2918616287588739e-01,0.4009458573489518e+00,0.4575975326880647e+01
206,0.2918773637685970e-01,0.3995169718070573e+00,0.4845668693905536e+01
207,0.2924274795752561e-01,0.3982747595333015e+00,0.5114365603069440e+01
208,0.2935145496184341e-01,0.3972500550488075e+00,0.5382120959536378e+01
209,0.2937459335913143e-01,0.3964703251771205e+00,0.5653879452301033e+01
210,0.2947242010105502e-01,0.3959497909451301e+00,0.5923028339585258e+01
211,0.2953613222759350e-01,0.3957006742024770e+00,0.6191870966472901e+01
212,0.2965976352417548e-01,0.3957297896147191e+00,0.1805651735274356e+00
213,0.2974343788753006e-01,0.3960297050283782e+00,0.4498884377943941e+00
214,0.2985155950907985e-01,0.3965940578727336e+00,0.7189882750812968e+00
215,0.3002546477041894e-01,0.3974065362876836e+00,0.9903843933444687e+00
216,0.3015498242167112e-01,0.3984436279557814e+00,0.1258123506926849e+01
217,0.3030785578129112e-01,0.3996803235834323e+00,0.1528707937518453e+01
218,0.3053353201874277e-01,0.4010874739996925e+00,0.1795845551394482e+01
219,0.3073180525761745e-01,0.4026275079138256e+00,0.2065077846328558e+01
220,0.3093528871774821e-01,0.4042688164991558e+00,0.2332962262911729e+01
221,0.3121912174246175e-01,0.4059731062573910e+00,0.2599130094404757e+01
222,0.3145809432584502e-01,0.4077009373841358e+00,0.2866629887262418e+01
223,0.3176830141405158e-01,0.4094160355492821e+00,0.3133899003372561e+01
224,0.3202440725855948e-01,0.4110840333606896e+00,0.3398315089648539e+01
225,0.3237563406297990e-01,0.4126672455167870e+00,0.3665354249961456e+01
226,0.3268989809709980e-01,0.4141361344896662e+00,0.3931594849515267e+01
227,0.3299164752034525e-01,0.4154613294137728e+00,0.4196420405664150e+01
228,0.3336458555549902e-01,0.4166148642124400e+00,0.4463089349261722e+01
229,0.3372594184562148e-01,0.4175741194350014e+00,0.4729467777264031e+01
230,0.3402811196113650e-01,0.4183220825578715e+00,0.4996191969979314e+01
231,0.3445150797006336e-01,0.4188380343497954e+00,0.5263103543578120e+01
232,0.3479052580936652e-01,0.4191124448371464e+00,0.5530722641740671e+01
233,0.3516801749918156e-01,0.4191374277798667e+00,0.5799956751997467e+01
234,0.3553223444498323e-01,0.4189063186376239e+00,0.6068424539739855e+01
235,0.3591615651648959e-01,0.4184214331312316e+00,0.5475924265391452e-01
236,0.3628123682332828e-01,0.4176881407400645e+00,0.3279167302551107e+00
237,0.3663403867093255e-01,0.4167134497079878e+00,0.5979090062943166e+00
238,0.3699121849962173e-01,0.4155144177539008e+00,0.8724213803153322e+00
239,0.3737704985433964e-01,0.4141112677418649e+00,0.1147048374102669e+01
240,0.3767670513750253e-01,0.4125237355840989e+00,0.1422875858988132e+01
241,0.3800804695874462e-01,0.4107832169975938e+00,0.1699972456851940e+01
242,0.3838160481208950e-01,0.4089214657804702e+00,0.1978556748493071e+01
243,0.3859714396331752e-01,0.4069723424218993e+00,0.2259097740624473e+01
244,0.3892844500426102e-01,0.4049779021495850e+00,0.2540296964185254e+01
245,0.3917011359943880e-01,0.4029821648191499e+00,0.2822707474306300e+01
246,0.3938306013125999e-01,0.4010265678996461e+00,0.3108364899768450e+01
247,0.3961003807374679e-01,0.3991626357755856e+00,0.3393647717082140e+01
248,0.3974800148081106e-01,0.3974363051683327e+00,0.3680416723799080e+01
249,0.3993853869066352e-01,0.3958920848120210e+00,0.3970453839932131e+01
250,0.4002593447149180e-01,0.3945747939198659e+00,0.4259321021130554e+01
251,0.4009012764144381e-01,0.3935246007719481e+00,0.4550662183843721e+01
252,0.4020205739510447e-01,0.3927684923024176e+00,0.4842240699558166e+01
253,0.4017910887895176e-01,0.3923360866343514e+00,0.5135024859618024e+01
254,0.4014208950759741e-01,0.3922415382472170e+00,0.5428346494990867e+01
255,0.4016534654592355e-01,0.3924897356641259e+00,0.5720219952455617e+01
256,0.4001633326466345e-01,0.3930828388511179e+00,0.6015296091330900e+01
257,0.3993184832632342e-01,0.3940085380289399e+00,0.2440796314499050e-01
258,0.3977176064920220e-01,0.3952443302424716e+00,0.3164567483510066e+00
259,0.3959662194945088e-01,0.3967660490721001e+00,0.6092907490647654e+00
260,0.3937727906407266e-01,0.3985348655746128e+00,0.9006158878274899e+00
261,0.3908570785908473e-01,0.4005074353324121e+00,0.1189472860938370e+01
262,0.3885346687526128e-01,0.4026396224220830e+00,0.1479877764645100e+01
263,0.3848452516256794e-01,0.4048754719365529e+00,0.1766699330473267e+01
264,0.3811911801914685e-01,0.4071599919987055e+00,0.2053611168260463e+01
265,0.3774520557527334e-01,0.4094395464483711e+00,0.2338199745445671e+01
266,0.3730663655623521e-01,0.4116559416001786e+00,0.2621865417518062e+01
267,0.3681742749119450e-01,0.4137564637747416e+00,0.2904791285909520e+01
268,0.3634555868030065e-01,0.4156935785772808e+00,0.3184585390946680e+01
269,0.3580740847177080e-01,0.4174180535158564e+00,0.3464416549113917e+01
270,0.3525463818143447e-01,0.4188918356055381e+00,0.3743955078831358e+01
271,0.3464179655280113e-01,0.4200845291542514e+00,0.4019350448619359e+01
272,0.3406837243317123e-01,0.4209679157358484e+00,0.4296565197314426e+01
273,0.3342151234420419e-01,0.4215244321464457e+00,0.4572323605018430e+01
274,0.3276112189648254e-01,0.4217489918118726e+00,0.4845667000444666e+01
275,0.3209920727735267e-01,0.4216351986430550e+00,0.5120443066611983e+01
276,0.3146282850273169e-01,0.4211923033894123e+00,0.5392662760939523e+01
277,0.3071023558187981e-01,0.4204350876938346e+00,0.5666217586112608e+01
278,0.3007077793876046e-01,0.4193808136019697e+00,0.5937075304870502e+01
279,0.2937853383360571e-01,0.4180585939006504e+00,0.6208372468436429e+01
280,0.2866107378790122e-01,0.4165023828064566e+00,0.1966307200287920e+00
281,0.2799698374726678e-01,0.4147457331975244e+00,0.4659619540558824e+00
282,0.2729163494870808e-01,0.4128365462803463e+00,0.7340086897047611e+00
283,0.2664622189712990e-01,0.4108190203864529e+00,0.1004910027075635e+01
284,0.2593382545236199e-01,0.4087392183612872e+00,0.1270367224438701e+01
285,0.2527894748145712e-01,0.4066525915097046e+00,0.1537713021986473e+01
286,0.2466866060766641e-01,0.4046097978457507e+00,0.1804732419931502e+01
287,0.2398003722601390e-01,0.4026544358115883e+00,0.2068662643701526e+01
288,0.2337352984020998e-01,0.4008382404757081e+00,0.2333532724447149e+01
289,0.2283548317140152e-01,0.3992012370744219e+00,0.2595707604368114e+01
290,0.2220301293522760e-01,0.3977762982120613e+00,0.2858986276378090e+01
291,0.2170050800555366e-01,0.3965956821261031e+00,0.3118396652098422e+01
292,0.2121452146056402e-01,0.3956791573090260e+00,0.3376948445821053e+01
293,0.2071349524217253e-01,0.3950390857427942e+00,0.3636155010263241e+01
294,0.2033099771638425e-01,0.3946853388976846e+00,0.3891819938306247e+01
295,0.1989106011504512e-01,0.3946149794395690e+00,0.4145321594607392e+01
296,0.1960266730239872e-01,0.3948193162611648e+00,0.4401425997160313e+01
297,0.1927204356297858e-01,0.3952880549130320e+00,0.4652976446812838e+01
298,0.1901017552823657e-01,0.3959984987689756e+00,0.4903821161143981e+01
299,0.1884952606304155e-01,0.3969249155453861e+00,0.5156823071974081e+01
300,0.1867223428122574e-01,0.3980395856141186e+00,0.5405572577383079e+01
301,0.1853185506422576e-01,0.3993079383103680e+00,0.5656898178712794e+01
302,0.1854261169948659e-01,0.4006920562297903e+00,0.5904467614953418e+01
303,0.1846714351106151e-01,0.4021588235969807e+00,0.6156425338535530e+01
304,0.1849084717178410e-01,0.4036691702400820e+00,0.1219859948808351e+00
305,0.1857700067762693e-01,0.4051888418211013e+00,0.3703182200192350e+00
306,0.1863467852873642e-01,0.4066853603856563e+00,0.6223547798715607e+00
307,0.1875897775214723e-01,0.4081288857406091e+00,0.8736041222921296e+00
308,0.1888950968300614e-01,0.4094918715400577e+00,0.1121692956199884e+01
309,0.1904961398707599e-01,0.4107545306685390e+00,0.1377288786123485e+01
310,0.1922424455852444e-01,0.4118943172761065e+00,0.1628606686280174e+01
311,0.1936754350349395e-01,0.4128952671611891e+00,0.1882213330549281e+01
312,0.1958359404905440e-01,0.4137452880926231e+00,0.2137205754944546e+01
313,0.1977054277575243e-01,0.4144327848549562e+00,0.2393797175816150e+01
314,0.1990149802661646e-01,0.4149492127412830e+00,0.2650196490783589e+01
315,0.2015723351540773e-01,0.4152920640124333e+00,0.2908642607661022e+01
316,0.2030696286731865e-01,0.4154563546792111e+00,0.3167899898174465e+01
317,0.2048092557206078e-01,0.4154429738066768e+00,0.3430260847676443e+01
318,0.2068879032302587e-01,0.4152553467106647e+00,0.3689638179809881e+01
319,0.2087326854666920e-01,0.4148980079357567e+00,0.3954258187751432e+01
320,0.2102858460520132e-01,0.4143786002827489e+00,0.4219515573733819e+01
321,0.2123924946233520e-01,0.4137099856708843e+00,0.4482555077304095e+01
322,0.2139157659496745e-01,0.4129053712726129e+00,0.4750847109532975e+01
323,0.2160803215471201e-01,0.4119803903593616e+00,0.5018607604753713e+01
324,0.2173421808860719e-01,0.4109569755755395e+00,0.5286800217709375e+01
325,0.2193630241858694e-01,0.4098542414533640e+00,0.5557021455785202e+01
326,0.2213063877026681e-01,0.4086945896563264e+00,0.5828745765340140e+01
327,0.2224432163649899e-01,0.4075034565540394e+00,0.6100413569280755e+01
328,0.2245582999239374e-01,0.4063053957686023e+00,0.9137993678848133e-01
329,0.2261988521307189e-01,0.4051236509677767e+00,0.3641558007318810e+00
330,0.2276577335676179e-01,0.4039861918736392e+00,0.6418968261993445e+00
331,0.2292231763961191e-01,0.4029170254425504e+00,0.9168913605138052e+00
332,0.2309288507699403e-01,0.4019424382613153e+00,0.1192835337255946e+01
333,0.2322937348502676e-01,0.4010884853369222e+00,0.1474827927137000e+01
334,0.2335280901028243e-01,0.4003767848983560e+00,0.1750479189003906e+01
335,0.2348794630961842e-01,0.3998277827466973e+00,0.2032117135211273e+01
336,0.2363450617441699e-01,0.3994625422382368e+00,0.2314014037369251e+01
337,0.2371251203195445e-01,0.3992896710571726e+00,0.2594776039263627e+01
338,0.2382042322395264e-01,0.3993184905249134e+00,0.2878028659913140e+01
339,0.2398056607972992e-01,0.3995516456256024e+00,0.3161312591086848e+01
340,0.2400233404613336e-01,0.3999825946197486e+00,0.3445360685466138e+01
341,0.2413819739730278e-01,0.4006006826921127e+00,0.3730283814188393e+01
342,0.2421589775256264e-01,0.4013914564171190e+00,0.4013048436832548e+01
343,0.2429762699083164e-01,0.4023310232026691e+00,0.4300160240744294e+01
344,0.2435958353175414e-01,0.4033950064383093e+00,0.4584709506277242e+01
345,0.2442221344073717e-01,0.4045548611989193e+00,0.4868286464427261e+01
346,0.2448816842978577e-01,0.4057766611447953e+00,0.5156378343659007e+01
347,0.2453182788453615e-01,0.4070287513645528e+00,0.5440035082753422e+01
348,0.2452402934885163e-01,0.4082752990082154e+00,0.5726338113338304e+01
349,0.2462235567663839e-01,0.4094790656438092e+00,0.6012030174838884e+01
350,0.2458237717560314e-01,0.4106067453588211e+00,0.1524433535787928e-01
351,0.2457642014834066e-01,0.4116247993768853e+00,0.3009861598135188e+00
352,0.2461047336127856e-01,0.4125011310942312e+00,0.5868621846471225e+00
353,0.2454066185037520e-01,0.4132094064335503e+00,0.8741968772955939e+00
354,0.2450220539546369e-01,0.4137263222437822e+00,0.1162219325834243e+01
355,0.2443749698287652e-01,0.4140349186698363e+00,0.1447613014940891e+01
356,0.2435175734296617e-01,0.4141248019793746e+00,0.1738806999299022e+01
357,0.2425874061671552e-01,0.4139909767825342e+00,0.2027649222252029e+01
358,0.2410067915742507e-01,0.4136336471711785e+00,0.2318015470342441e+01
359,0.2398160650398249e-01,0.4130638196630224e+00,0.2610164901751855e+01
360,0.2384031962636780e-01,0.4122936767965413e+00,0.2904449213306975e+01
361,0.2357830704698993e-01,0.4113453674964948e+00,0.3198545930140094e+01
362,0.2345270016578406e-01,0.4102452369990737e+00,0.3494929112353359e+01
363,0.2319250612116153e-01,0.4090232938449146e+00,0.3793438185544062e+01
364,0.2293631774428309e-01,0.4077151635365900e+00,0.4093903801859751e+01
365,0.2268682302949570e-01,0.4063605346860859e+00,0.4394500236030261e+01
