5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.770799999999999841e+01,6.137999999999999545e+01,5.961599999999999966e+01,6.112800000000000011e+01,6.768000000000000682e+01,6.843600000000000705e+01,7.160399999999999920e+01,7.776000000000000512e+01,7.905599999999999739e+01,7.419599999999999795e+01,6.980400000000000205e+01,6.512399999999999523e+01
5.702400000000000091e+01,5.626800000000000068e+01,5.597999999999999687e+01,6.109199999999999875e+01,6.731999999999999318e+01,6.908400000000000318e+01,7.023600000000000421e+01,7.534799999999999898e+01,7.740000000000000568e+01,7.484399999999999409e+01,6.994800000000000750e+01,6.526800000000000068e+01
5.979599999999999937e+01,6.217199999999999704e+01,5.986799999999999500e+01,6.195600000000000307e+01,6.710399999999999920e+01,6.843600000000000705e+01,6.879599999999999227e+01,7.181999999999999318e+01,7.804800000000000182e+01,7.441200000000000614e+01,6.897599999999999909e+01,6.530400000000000205e+01
5.968800000000000239e+01,6.170400000000000063e+01,6.130799999999999983e+01,6.210000000000000142e+01,6.731999999999999318e+01,6.865200000000000102e+01,7.196399999999999864e+01,7.534799999999999898e+01,7.858799999999999386e+01,7.477200000000000557e+01,7.005599999999999739e+01,6.526800000000000068e+01
5.968800000000000239e+01,6.145199999999999818e+01,6.109199999999999875e+01,6.184799999999999898e+01,6.724800000000000466e+01,6.656399999999999295e+01,7.124399999999999977e+01,7.513200000000000500e+01,7.747199999999999420e+01,7.477200000000000557e+01,6.951599999999999113e+01,6.526800000000000068e+01
5.954399999999999693e+01,6.166799999999999926e+01,6.091199999999999903e+01,6.152400000000000091e+01,6.746399999999999864e+01,6.850799999999999557e+01,7.171200000000000330e+01,7.797599999999999909e+01,7.747199999999999420e+01,7.451999999999999602e+01,6.980400000000000205e+01,6.526800000000000068e+01
5.939999999999999858e+01,6.130799999999999983e+01,5.968800000000000239e+01,6.087600000000000477e+01,6.764400000000000546e+01,6.785999999999999943e+01,7.099200000000000443e+01,7.531199999999999761e+01,7.721999999999999886e+01,7.419599999999999795e+01,7.016400000000000148e+01,6.523199999999999932e+01
5.979599999999999937e+01,6.224399999999999977e+01,6.195600000000000307e+01,6.274800000000000466e+01,6.750000000000000000e+01,6.771600000000000819e+01,7.282800000000000296e+01,7.470000000000000284e+01,7.732800000000000296e+01,7.423199999999999932e+01,7.012800000000000011e+01,6.523199999999999932e+01
5.939999999999999858e+01,6.094800000000000040e+01,6.037199999999999989e+01,6.062399999999999523e+01,6.735599999999999454e+01,6.775199999999999534e+01,7.124399999999999977e+01,7.516800000000000637e+01,7.765200000000000102e+01,7.523999999999999488e+01,7.023600000000000421e+01,6.519599999999999795e+01
