-1.758937356145054309e+01,2.561525498967457537e+01
-1.793906986262823011e+01,2.593743679416521175e+01
-1.938618707644488026e+01,2.614967611119406854e+01
-1.508890285506203277e+01,2.645576304075696683e+01
-4.787077267115762425e+00,2.630076595983947385e+01
-3.703845526478062311e-01,2.572275422299957270e+01
3.972414743275862747e-01,2.490491759595976973e+01
-6.063584794587768556e-01,2.492865220574188001e+01
-4.751539025126135130e+00,2.506263137804268837e+01
-1.658435207798453348e+01,2.534820188307030975e+01
-2.254766908384002377e+01,2.556126252835848334e+01
-2.357401351249976429e+01,2.550568071788674374e+01
-2.256472743999501063e+01,2.559596167296777836e+01
-2.810442860133440846e+01,2.612431167814737876e+01
-2.472118796392416229e+01,2.636448306620667026e+01
-2.209277958637309425e+01,2.631344620201604556e+01
-7.807827836232036134e+00,2.630540962345945388e+01
-6.731703743992625277e-01,2.608204091364751775e+01
5.408159719656282505e-01,2.529670598325398245e+01
1.840120223899930352e-01,2.497168013223079441e+01
-4.501349801519324956e+00,2.507373707866443269e+01
-1.600578949839376719e+01,2.526846591412630261e+01
-2.125407707541845070e+01,2.551096999290286149e+01
-2.168053597929369403e+01,2.573171282150111949e+01
-2.575179698162267883e+01,2.590625396116611157e+01
-2.665731138751775120e+01,2.629013015375069884e+01
-2.010405956463486632e+01,2.642773718825461415e+01
-1.896541429128797063e+01,2.658945790712185797e+01
-8.437565484287802065e+00,2.632199808508149275e+01
-1.200557885524972335e+00,2.561551461627577808e+01
5.507666797226988820e-01,2.473596879354119693e+01
-7.840496894067996436e-01,2.462945081056446384e+01
-6.581047722750952289e+00,2.483096745024634799e+01
-1.772157582165186795e+01,2.507458111191169081e+01
-2.311059483695533245e+01,2.512346297659500038e+01
-2.689612837368790110e+01,2.531093312613048951e+01
-2.837878382949415368e+01,2.553140250770010411e+01
-2.729415668397146533e+01,2.585754583899919368e+01
-3.100719220704522883e+01,2.600771070617948766e+01
-1.882183979364998549e+01,2.632027842903854875e+01
-8.239972858825638014e+00,2.630117563679574744e+01
-4.172950320740937968e-01,2.578392442202418167e+01
4.484165427926427583e-01,2.500032198092763736e+01
-5.651341187508478470e-01,2.474957599152965670e+01
-8.151838018691421439e+00,2.496916975030358543e+01
-1.877066472518495743e+01,2.537952588186398373e+01
-2.371190189141941929e+01,2.556546492547375493e+01
-2.698426321382211412e+01,2.565751094657360554e+01
-2.498559248432681201e+01,2.551384957767741213e+01
-2.620384341973041487e+01,2.579702223854412324e+01
-2.784713172932970338e+01,2.590726581388942762e+01
-2.153269689261693642e+01,2.594360070480363234e+01
-1.114984411293437461e+01,2.581233823366825675e+01
-2.722990047565190252e-01,2.538838872454683226e+01
4.071921820847137496e-01,2.482017665793555850e+01
-4.869499863737019041e-01,2.478265617178164604e+01
-1.017751781209881301e+01,2.504292147416590097e+01
-1.524527111981626604e+01,2.536400949054196374e+01
-2.366356988231356340e+01,2.555823388040225908e+01
-2.630761508634006063e+01,2.577420372566663431e+01
-2.677387682124367529e+01,2.590629542244843009e+01
-2.541773750692038547e+01,2.613414096357766780e+01
-2.760831474315955347e+01,2.621044650499629469e+01
-1.491263317479359962e+01,2.627238867361078078e+01
-8.842701442969314485e+00,2.594308836181494726e+01
-3.376893700174150581e-01,2.559084416612127555e+01
8.734800417823862517e-02,2.515660633594386297e+01
-1.344132383162957467e+00,2.480789622098137670e+01
-7.438230119540151009e+00,2.480616471885777230e+01
-1.358634598374158031e+01,2.502441197312964505e+01
-2.161798867339197727e+01,2.510456452924364612e+01
-2.688475613625121596e+01,2.503917613832954814e+01
-2.642986663878428999e+01,2.529998734759769263e+01
-2.696294026862835480e+01,2.562834293446064038e+01
-2.901562912594783583e+01,2.599654577515442000e+01
-1.928241540983523450e+01,2.600921417125032775e+01
-9.050244776188606011e+00,2.571500293755228483e+01
-9.716916071118930631e-01,2.541314505878614582e+01
5.678250358777177098e-01,2.495661784066753341e+01
-1.058404917566576842e+00,2.470167932588816839e+01
-8.730400598282187730e+00,2.499194680189875228e+01
-1.699233109602516834e+01,2.505773499803522597e+01
-1.536467961290134099e+01,2.515975245753332956e+01
-2.455629052109239296e+01,2.526224968329828968e+01
-2.873985236810852584e+01,2.529272175145760215e+01
-2.441840214217273797e+01,2.580585842754548409e+01
-1.878345849230121090e+01,2.625017529802050120e+01
-1.960368111742124242e+01,2.617693098127993068e+01
-8.940786990860601691e+00,2.620930434538568221e+01
-1.051297269168628645e+00,2.594677348007459372e+01
1.584244881574932151e-01,2.571079066870312602e+01
-1.238939186873722065e+00,2.575902396047013099e+01
-6.281104960358675271e+00,2.594900942779976916e+01
-1.338448876924064734e+01,2.616447877615612683e+01
-2.177293540846665110e+01,2.610606575240588256e+01
-2.664025303136276079e+01,2.628496624975493035e+01
-2.451506616038446396e+01,2.668316237951455960e+01
-2.847118325866711430e+01,2.701220800057613403e+01
-2.571483720995348676e+01,2.706724982720430717e+01
-1.935207036413487458e+01,2.707246111552272438e+01
-1.085416593958086651e+01,2.676426262208160622e+01
-4.059227946374335261e-01,2.575980185310034187e+01
2.167072050204410516e-01,2.498882239812384043e+01
-4.386179772678815425e-01,2.481278174208155818e+01
-6.347916855299160943e+00,2.498886583375293569e+01
-1.640666086803651069e+01,2.503974869889493604e+01
-1.946437120882200134e+01,2.509225743860796598e+01
-2.498701401400640876e+01,2.493125242044745704e+01
-2.570488650219639126e+01,2.497610661770527685e+01
-2.700416462933628381e+01,2.540135623417948807e+01
-2.436296248466896941e+01,2.590381564289626937e+01
-2.065419155063392509e+01,2.581753372721245299e+01
-9.635915004177263654e+00,2.560166062494016259e+01
-7.783635706884979300e-01,2.527061696494006426e+01
-9.034320576972731942e-02,2.480165136212508870e+01
-1.666819620428555027e+00,2.445932628464007053e+01
-7.205099252088359663e+00,2.462181206288347823e+01
-1.337738112084270092e+01,2.481489133161299421e+01
-1.943736214490991188e+01,2.495989032045074296e+01
-2.052341082011218987e+01,2.496716677549811791e+01
