5.110919229057769257e+02,5.047995332263848240e+02,4.860773037053593271e+02,4.686066347657935580e+02,4.753111088123204695e+02,4.813533184940340561e+02,4.809541656503606646e+02,4.720947612484011415e+02,4.540582464530630773e+02,4.268168105708168127e+02,3.908128998043300157e+02,3.468644190246686776e+02,2.961221565874076305e+02,2.400638837555616476e+02,1.805418708005434780e+02,1.199567539976872013e+02,6.182905749377646032e+01,1.322039699676809654e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.122201663884309255e+02,5.059138861595546928e+02,4.871503270215050634e+02,4.692321283884334093e+02,4.756055052476086757e+02,4.814079162855429672e+02,4.808066224671968598e+02,4.717713171179563574e+02,4.535826355613693863e+02,4.262132285643914997e+02,3.901071436569848174e+02,3.460843408525992686e+02,2.952978992857810567e+02,2.392282278025987523e+02,1.797311627372804423e+02,1.192135631717818853e+02,6.121068577780486919e+01,1.284061831549013277e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.150351991392944910e+02,5.086942611859760746e+02,4.898275822627980460e+02,4.713377318063825783e+02,4.773399676955490349e+02,4.828779396382642517e+02,4.820379275648170960e+02,4.727701537940944263e+02,4.543501629821473102e+02,4.267510421045583371e+02,3.904199982302212675e+02,3.461817862503140191e+02,2.951955337468199900e+02,2.389490663533891279e+02,1.793078330992226768e+02,1.186930577771053237e+02,6.066773889057456159e+01,1.243800918661601607e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.193656669649752757e+02,5.129714137667233445e+02,4.939461019070182033e+02,4.747785029422065008e+02,4.803751015508270257e+02,4.856280732367600876e+02,4.845178306118443174e+02,4.749678476313004012e+02,4.562462328615674778e+02,4.283264704852940099e+02,3.916603170050956919e+02,3.470797802133654955e+02,2.957534154745109163e+02,2.391807689383083186e+02,1.792423510227877443e+02,1.183810882103519759e+02,6.019945068128280496e+01,1.202030523697056275e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.248267630506699106e+02,5.183652746974337333e+02,4.991399129254321565e+02,4.792088964789548413e+02,4.843640454245583555e+02,4.893100378168538782e+02,4.879009169658615406e+02,4.780276707625353652e+02,4.589491552198853128e+02,4.306392172377178440e+02,3.935552071307498636e+02,3.485382233210902427e+02,2.967687663344345879e+02,2.397613063284730401e+02,1.794154856362814883e+02,1.182014747155398595e+02,5.977027501377273921e+01,1.158482653214528035e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.309951962511573811e+02,5.244577642492951099e+02,5.050064415160870794e+02,4.842544351005947192e+02,4.889364514872213476e+02,4.935558893773932141e+02,4.918255191071603463e+02,4.815999302078083133e+02,4.621275139463411392e+02,4.333824458625072680e+02,3.958283263272799672e+02,3.503164963980251514e+02,2.980409743732731727e+02,2.405331557024466065e+02,1.797143737125825282e+02,1.180855853307181604e+02,5.935231378857463369e+01,1.113425092813069206e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.373523243440006354e+02,5.307366255462661684e+02,5.110524296137086253e+02,4.894487952573223311e+02,4.936253710044050536e+02,4.978973654347697106e+02,4.958276581899942812e+02,4.852326657500207716e+02,4.653498335136593482e+02,4.361536437059706941e+02,3.981141392690774978e+02,3.520932203090923167e+02,2.992988333244844057e+02,2.412798154848808565e+02,1.799798866555090626e+02,1.179318930047737268e+02,5.889820864322980043e+01,1.066436847903387353e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.434351329084162217e+02,5.367445446434118139e+02,5.168375243362721676e+02,4.943873329371203909e+02,4.980369192838710433e+02,5.019474716542482611e+02,4.995305292066496463e+02,4.885647310995677230e+02,4.682767916924243536e+02,4.386414784140277447e+02,4.001350383746380430e+02,3.536294941134328269e+02,3.003461002833154794e+02,2.418503435344486832e+02,1.801073725054824308e+02,1.176808040396944079e+02,5.838866142055412212e+01,1.018308404254868904e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.487530390976615990e+02,5.419969785829081275e+02,5.218951536706001662e+02,4.986363230599411054e+02,5.017453811606553700e+02,5.052851766716336783e+02,5.025217905789843371e+02,4.911987310865944778e+02,4.705329318456079477e+02,4.404994333484343656e+02,4.015799999614665694e+02,3.546555452379908502e+02,3.009589170495305552e+02,2.420700646330520840e+02,1.799728470467039472e+02,1.172581815289505585e+02,5.779484681574724192e+01,9.693785055730096190e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.530429497268537489e+02,5.462340732935564347e+02,5.259751011288173004e+02,5.019681485013962856e+02,5.045328974288719905e+02,5.076989460912180903e+02,5.045975601796488945e+02,4.929411100543853763e+02,4.719381193809929300e+02,4.415638921848665746e+02,4.023047758179168341e+02,3.550489142000749325e+02,3.010384492961453589e+02,2.418648649304578839e+02,1.795270704458765465e+02,1.166385260519488156e+02,5.711175248059746679e+01,9.203272138389930745e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.560749999061180233e+02,5.492287939037152000e+02,5.288587522095403983e+02,5.041868707625430375e+02,5.062160701091605688e+02,5.090135888651084315e+02,5.055914170834380457e+02,4.936360729809378540e+02,4.723494320485619369e+02,4.417070553290581643e+02,4.021987190926940912e+02,3.547177601964980909e+02,3.005128069305241638e+02,2.411833058808909982e+02,1.787387329700833618e+02,1.158091855831836199e+02,5.634194503806381960e+01,8.720417908145861929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.578616106211762826e+02,5.509934084761604254e+02,5.305579199721794339e+02,5.053207857142122066e+02,5.068427360000970339e+02,5.092904471523137317e+02,5.055751575343280138e+02,4.933632772002674187e+02,4.718518736202993864e+02,4.410167512346865237e+02,4.013499488834164595e+02,3.537479686106811414e+02,2.994631554289762221e+02,2.400994058088511736e+02,1.776723299910745482e+02,1.148227193184307424e+02,5.552321249818582061e+01,8.262451056513295811e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.585062742251805048e+02,5.516301352014414761e+02,5.311710314935858150e+02,5.054693222506202233e+02,5.065213791484251828e+02,5.086442160960436354e+02,5.046672428815045350e+02,4.922423396257895547e+02,4.705635141545715214e+02,4.396068005121506985e+02,3.998654184238856715e+02,3.522371702821221220e+02,2.979755839539561180e+02,2.386857970826274027e+02,1.763854915791276881e+02,1.137206422561850019e+02,5.468031183521944882e+01,7.836588115846780056e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.583065594741890436e+02,5.514328792704424131e+02,5.309810914782552800e+02,5.049094757177492170e+02,5.055410695590551313e+02,5.073726603027458282e+02,5.031691798402901554e+02,4.905726502527608091e+02,4.687754112997208154e+02,4.377537045474941806e+02,3.980011024435008835e+02,3.504153165876975891e+02,2.962491963511891413e+02,2.371067763092066514e+02,1.750048179232113910e+02,1.125903061176163220e+02,5.386157487342894257e+01,7.454688729085786392e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.575109811782795077e+02,5.506470958635419493e+02,5.302244515557074465e+02,5.038738298462588432e+02,5.041469648453598325e+02,5.057297510113341446e+02,5.013392569796085922e+02,4.886116425362014866e+02,4.667386907963554563e+02,4.356968239971003527e+02,3.959793495355395407e+02,3.484828919024219545e+02,2.944583230616157152e+02,2.355069535807893431e+02,1.736425242519092933e+02,1.115099556342069462e+02,5.311110652148039435e+01,7.127908309753490990e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.565397721135174152e+02,5.496878439939961254e+02,5.293007768459804083e+02,5.027468549974892653e+02,5.027327475697248929e+02,5.041160411752933896e+02,4.995790805672443184e+02,4.867546694794494897e+02,4.648346014436917812e+02,4.337954425902221374e+02,3.941299844507927332e+02,3.467334410660320714e+02,2.928543538150544236e+02,2.340909002127002907e+02,1.724532102047051296e+02,1.105829943138095501e+02,5.248261388432890584e+01,6.866287074037834337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.556699417029808501e+02,5.488287226392139928e+02,5.284735189659679691e+02,5.017799135214867761e+02,5.015544574690549666e+02,5.027909940497009984e+02,4.981479199273832137e+02,4.852561856017225068e+02,4.633078017548215826e+02,4.322794384394982785e+02,3.926633656124036520e+02,3.453535083702561792e+02,2.915963465052642505e+02,2.329873110777413672e+02,1.715333230521527810e+02,1.098730101699897119e+02,5.200803136800732318e+01,6.674370168760805022e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.552029024827767216e+02,5.483674334468178131e+02,5.280293382722275055e+02,5.012495833217427617e+02,5.008964347442588405e+02,5.020446233912863931e+02,4.973371244852972382e+02,4.844035019631171508e+02,4.624358062298538243e+02,4.314107641704960088e+02,3.918203805283491192e+02,3.445578951318194640e+02,2.908686740363791046e+02,2.323466588081144835e+02,1.709970463759449331e+02,1.094568861112614258e+02,5.172785130939578835e+01,6.560174961270531568e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.552562247255150396e+02,5.484200992042648295e+02,5.280800507386471736e+02,5.012651152119039466e+02,5.008733484978395154e+02,5.019953307400749623e+02,4.972667884697601721e+02,4.843160361638604741e+02,4.623348527508296115e+02,4.312999735950782565e+02,3.917034952307407707e+02,3.444387631198840722e+02,2.907512430781706598e+02,2.322349852172298199e+02,1.708953683325070756e+02,1.093698889406218058e+02,5.166162646242298706e+01,6.528196385267507118e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.559302833052296364e+02,5.490858590043270624e+02,5.287211185432494176e+02,5.019151760390759023e+02,5.015720776644319585e+02,5.027289430408922613e+02,4.980208891190407030e+02,4.850746524774051522e+02,4.630812777607404200e+02,4.320174584027151923e+02,3.923758315729858737e+02,3.450508019341976365e+02,2.912893725317453573e+02,2.326875853393161151e+02,1.712532672894502923e+02,1.096268698488057680e+02,5.181503078282220542e+01,6.577666620228607819e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.570077518208505580e+02,5.501500620945643050e+02,5.297458519961336378e+02,5.030099696951503461e+02,5.028097569303374712e+02,5.040668913117459624e+02,4.994264311076393028e+02,4.865143026172052600e+02,4.645206995680184718e+02,4.334222280201948934e+02,3.937123129781296029e+02,3.462870183408383582e+02,2.923958382567925582e+02,2.336380750092558856e+02,1.720254891747572401e+02,1.102029328257490590e+02,5.218101970868625017e+01,6.712428799277255109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.584034219275938540e+02,5.515285491863116931e+02,5.310732131457501737e+02,5.044751315512307883e+02,5.045128153402361022e+02,5.059362569143443693e+02,5.014119178089850948e+02,4.885660310394438852e+02,4.665879382225753602e+02,4.354541094136397987e+02,3.956589247590146101e+02,3.481005688277623449e+02,2.940317911298247395e+02,2.350561824622625693e+02,1.731906215702940699e+02,1.110854106315699852e+02,5.275495728368856163e+01,6.934039484634667794e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.596065322123217811e+02,5.527168471869875930e+02,5.322174390218623330e+02,5.058463643698858618e+02,5.062100497725675723e+02,5.078603338357275447e+02,5.035015728576617562e+02,4.907633606511978996e+02,4.688348736188017369e+02,4.376924105580007449e+02,3.978310243973136267e+02,3.501506620583473932e+02,2.959069450019629812e+02,2.367073114346111140e+02,1.745731061367261816e+02,1.121587601121067053e+02,5.347885504956783365e+01,7.233293190279225016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.604083438668687904e+02,5.535087872095368766e+02,5.329800072207606263e+02,5.069397505798137900e+02,5.077182650238468113e+02,5.096565514228336724e+02,5.055155300027932412e+02,4.929320437313943444e+02,4.710960710956736648e+02,4.399836990029782555e+02,4.000901776703198607e+02,3.523165195260829705e+02,2.979203690512918570e+02,2.385119796410629078e+02,1.761157702161987402e+02,1.133880112410482326e+02,5.433839104603070069e+01,7.612259984835385573e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.602954330463518318e+02,5.533972665085854032e+02,5.328726226491478428e+02,5.072856330806503706e+02,5.085559049699972434e+02,5.108346133334966908e+02,5.069619520225313067e+02,4.945876926469026102e+02,4.729042406461259134e+02,4.418874404715336937e+02,4.020318153596730895e+02,3.542379241384431907e+02,2.997634299641326265e+02,2.402188889964035354e+02,1.776285595510609312e+02,1.146459131585681490e+02,5.526737776482813302e+01,8.058746763404123215e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.590180255629402382e+02,5.521355860310308117e+02,5.316577359380850112e+02,5.066524616080133114e+02,5.084795492053320913e+02,5.111429980089624792e+02,5.075856134611725565e+02,4.954764456952496516e+02,4.740122265420142753e+02,4.431685263231586305e+02,4.034380016766488666e+02,3.557188405463739969e+02,3.012661564811368748e+02,2.416875729065156406e+02,1.790030622696195337e+02,1.158575613278926966e+02,5.622446636298472100e+01,8.563753692533765616e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.562464853808697853e+02,5.493981681077087842e+02,5.290218445877529803e+02,5.047322541254297903e+02,5.071652892140662630e+02,5.102465634354537087e+02,5.070460021621943270e+02,4.952592002056153433e+02,4.740894900955510707e+02,4.435121423269854972e+02,4.040165273816823515e+02,3.564960209559205282e+02,3.021998730515265947e+02,2.427285803291878210e+02,1.800925214157984442e+02,1.169209016114570119e+02,5.715242947960696540e+01,9.113006594225177892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.519402410539344146e+02,5.451449407942408243e+02,5.249263628598621381e+02,5.014740421988623211e+02,5.045431955724354793e+02,5.080625310478245069e+02,5.052507457067467271e+02,4.938368787200051884e+02,4.730330870674275161e+02,4.428143154910166572e+02,4.036652110420697568e+02,3.564718391475684598e+02,3.024741727023567250e+02,2.432612528575635906e+02,1.808284118684914290e+02,1.177818437888498266e+02,5.801416068039747387e+01,9.691686457706230939e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.461970282525091989e+02,5.394724364727163675e+02,5.194642429005969007e+02,4.969458286368084146e+02,5.006582368465792570e+02,5.046201807461516182e+02,5.022158437487665310e+02,4.912135925098941129e+02,4.708363769725791599e+02,4.410587940642489002e+02,4.023594442723100997e+02,3.556147541430037791e+02,3.020522129654605124e+02,2.432453306972820712e+02,1.811692856959664084e+02,1.184005582048620795e+02,5.877555871320603842e+01,1.028071297152454733e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.392585503644946812e+02,5.326193827612472660e+02,5.128653582920309191e+02,4.913508686461595403e+02,4.956979326274245636e+02,5.000965387725186133e+02,4.981076265881101222e+02,4.875433566513238475e+02,4.676390196490479525e+02,4.383688419849368074e+02,4.002042895207347328e+02,3.540102191402967264e+02,3.009989632244206064e+02,2.427250978825233858e+02,1.811394035112423637e+02,1.187831609969571360e+02,5.942860102054996219e+01,1.086798204703333859e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.315462387110957252e+02,5.250020224621491707e+02,5.055305140383668459e+02,4.850504467176394883e+02,4.900057676448115558e+02,4.948232597039895495e+02,4.932441207437329354e+02,4.831265854645884588e+02,4.637191592465150620e+02,4.349956771419635402e+02,3.974197839338732479e+02,3.518435256450464976e+02,2.994623381887038818e+02,2.418096429174616731e+02,1.808090807178163573e+02,1.189633097971703535e+02,5.997582723145249872e+01,1.143928011826564628e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.236549259480802903e+02,5.172078648541292978e+02,4.980254296129779163e+02,4.785645115719180467e+02,4.840880360951479133e+02,4.892978806192676871e+02,4.881098466630076587e+02,4.784277394984267744e+02,4.595132597644185353e+02,4.313398296331314441e+02,3.943631397563651717e+02,3.494221514267618431e+02,2.976949884583070229e+02,2.406933779761824326e+02,1.803132039004190119e+02,1.190179314796407652e+02,6.044230181499630561e+01,1.198455612880189669e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.161738740106588921e+02,5.098189170801514365e+02,4.909105264191507558e+02,4.724110045459786420e+02,4.784535012459776908e+02,4.840233774804847826e+02,4.831971210943877963e+02,4.739209796938371824e+02,4.554689736014283881e+02,4.278140922345633044e+02,3.914044840662483011e+02,3.470667083859623858e+02,2.959624744797819176e+02,2.395829446792403701e+02,1.797977303322494436e+02,1.190333308962172367e+02,6.086006511900167482e+01,1.249671518689691752e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.097681556164271797e+02,5.034920637090328341e+02,4.848183261987648507e+02,4.671798023225377960e+02,4.736872477881664167e+02,4.795822366515525914e+02,4.790794923091520445e+02,4.701617527681201523e+02,4.521135414710200848e+02,4.249073940080410239e+02,3.889849364402853098e+02,3.451620852896400606e+02,2.945865181943713083e+02,2.387318530485113399e+02,1.794452883494817570e+02,1.191217169822178334e+02,6.127614670330406454e+01,1.297304984483006685e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.049507008714799667e+02,4.987339198261038291e+02,4.802366544716259114e+02,4.633243494348686227e+02,4.702393414803024712e+02,4.764225189908383982e+02,4.761980773902037640e+02,4.675771591492152766e+02,4.498522637194853360e+02,4.229954577929733546e+02,3.874433368244076519e+02,3.440037650304538488e+02,2.938139158286574570e+02,2.383343381167377402e+02,1.793955022831997610e+02,1.193684542397150068e+02,6.172564315373470123e+01,1.340998056489108237e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.022270906475415586e+02,4.960438417635942301e+02,4.776463472203011520e+02,4.612949696647793871e+02,4.685599448489336964e+02,4.749947043063173169e+02,4.749983248150631425e+02,4.666002358689003131e+02,4.490976973247705928e+02,4.224622947651547520e+02,3.871275452692416366e+02,3.438966685109950845e+02,2.939009912791929651e+02,2.385939080030842092e+02,1.797966476306831112e+02,1.198665228138497838e+02,6.224969347958539601e+01,1.380735527367701110e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.018480585457053849e+02,4.956694761758992627e+02,4.772858662699647994e+02,4.613045293565457428e+02,4.688551792253105646e+02,4.754998699507654578e+02,4.756746129602663018e+02,4.674159171569846762e+02,4.500222477245816322e+02,4.234647186409140431e+02,3.881759665226661582e+02,3.449583860708382872e+02,2.949426690398851747e+02,2.395816662644985513e+02,1.806957252554910269e+02,1.206397046277936340e+02,6.285157126776126546e+01,1.415463504105627379e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.039423182930414100e+02,4.977379521105207232e+02,4.792776256494833547e+02,4.634641676055179573e+02,4.712355576747646069e+02,4.780478337601115868e+02,4.783347871456679741e+02,4.701283257497875070e+02,4.527244098235087790e+02,4.260937040584011584e+02,3.906702866047356792e+02,3.472597570850954867e+02,2.969976692862501864e+02,2.413433008280238710e+02,1.821249244469389339e+02,1.217068031682324403e+02,6.353765799098523104e+01,1.444827419180710137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.082386093958853621e+02,5.019813487406024137e+02,4.833636412987439712e+02,4.675118100689239782e+02,4.754268750347188188e+02,4.823545068106790268e+02,4.826895763373180444e+02,4.744486734044583045e+02,4.569219253645762819e+02,4.300796104421140171e+02,3.943593576050587330e+02,3.505735754684778271e+02,2.998675578637569856e+02,2.437131731378879351e+02,1.839544170887818098e+02,1.229755396460275136e+02,6.425320283595669935e+01,1.466789325276669409e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.146604297165069966e+02,5.083241057966773155e+02,4.894711553611478507e+02,4.733707235327213425e+02,4.813470480943259986e+02,4.883335402489212811e+02,4.886499806060922992e+02,4.802871673280487812e+02,4.625261737398869286e+02,4.353369709124095266e+02,3.991627925266573698e+02,3.548263419123325093e+02,3.034873546251731682e+02,2.466362216448819140e+02,1.861401700802225889e+02,1.244136603879966856e+02,6.497801412135865462e+01,1.480492291372467406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.223495737591883881e+02,5.159185837167902946e+02,4.967839659076720409e+02,4.802445511151348114e+02,4.881802936500000669e+02,4.951530464600090795e+02,4.953800495853017765e+02,4.868190583589214953e+02,4.687400515499213043e+02,4.411128307555699735e+02,4.043875597267797275e+02,3.593993546205585972e+02,3.073251562538219446e+02,2.496773143292482757e+02,1.883506735883914303e+02,1.257961207049842187e+02,6.559061147430664107e+01,1.482767298868486883e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.308421201174248836e+02,5.243065727367842328e+02,5.048608574616116016e+02,4.877112984959430833e+02,4.954992224899243638e+02,5.023809738312440345e+02,5.024488150628382641e+02,4.936220032221366409e+02,4.751580150022210773e+02,4.470266343025082847e+02,4.096858721990799381e+02,3.639846312211169561e+02,3.111187785559096142e+02,2.526247238272264326e+02,1.904276455621462389e+02,1.270189109567691759e+02,6.603892598490055832e+01,1.472750615733236046e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.391413600036779599e+02,5.325036352082386202e+02,5.127539036357292161e+02,4.948560169402992415e+02,5.023714631671106190e+02,5.090704943432854748e+02,5.089082090495231228e+02,4.997636796999443618e+02,4.808818288537146941e+02,4.522326192975577897e+02,4.142819633932810461e+02,3.678923290643198243e+02,3.142779862421566008e+02,2.549986242416156870e+02,1.920088687384541117e+02,1.278399826665471579e+02,6.619694055371346053e+01,1.447754771723252532e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.467212858897177057e+02,5.399902396284551287e+02,5.199628415426815309e+02,5.012197299964612398e+02,5.083457432713007620e+02,5.147755772892734285e+02,5.143218826986154681e+02,5.048241129309326993e+02,4.855153153487896702e+02,4.563658110614169914e+02,4.178489736243483890e+02,3.708397591771518478e+02,3.165691468223427592e+02,2.566178431316121760e+02,1.929671737382624883e+02,1.281852486176248078e+02,6.603893179999501228e+01,1.408749735606901687e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.526672444602626229e+02,5.458629935822441439e+02,5.256177841868194491e+02,5.059823220144206175e+02,5.126002678569017235e+02,5.186719930446007538e+02,5.178731480796793676e+02,5.080078293381866388e+02,4.882991511159208926e+02,4.587179819651747721e+02,4.197438933461844499e+02,3.722617772327751027e+02,3.175155803433261781e+02,2.571021508359937116e+02,1.930234923608180395e+02,1.278772367470656945e+02,6.548307485417583962e+01,1.355220149511905881e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
